id,level0_status,original_grade,coherence,factuality,heuristic_valid,confidence_score,risk_level,processing_time_ms,num_issues,priority_score,word_count,total_entities,suspicious_entities,fact_check_candidates_count,needs_fact_check,detected_issues
128_confidence_weighted,validated,B+,0.6806464646464646,0.8868429660797119,False,0.0,high,148.73623847961426,14,1.0,511,5,0,0,0.0,Anomalie statistique: Résumé très long: 511 mots; Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
129_confidence_weighted,validated,B+,0.6790813953488372,0.8500258922576904,False,0.05499999999999988,high,165.1005744934082,12,0.9450000000000001,513,27,0,0,0.0,Anomalie statistique: Résumé très long: 513 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'des rituels' répétée 10 fois; Répétition problématique: Expression 'pratiqués il' répétée 10 fois
132_confidence_weighted,validated,B+,0.6854080996884735,0.8804227709770203,False,0.0,high,140.64526557922363,13,1.0,477,45,0,3,0.0,Anomalie statistique: Résumé potentiellement trop long: 477 mots; Anomalie statistique: Ratio ponctuation élevé: 0.23; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
133_confidence_weighted,validated,D,0.3992165063108716,0.9850441217422484,False,0.0,high,85.10112762451172,12,1.0,315,35,0,2,0.4,Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'le groupe' répétée 10 fois; Répétition problématique: Expression 'groupe meta' répétée 5 fois
134_confidence_weighted,validated,B+,0.6840434782608695,0.949759304523468,False,0.06499999999999989,high,147.74680137634277,12,0.935,514,26,0,2,0.0,Anomalie statistique: Résumé très long: 514 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'le président' répétée 9 fois
135_confidence_weighted,validated,B+,0.6398683127572017,0.8988593816757202,False,0.07499999999999991,high,97.83744812011719,12,0.925,364,41,0,3,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression '20 go' répétée 9 fois
136_confidence_weighted,validated,B+,0.6753513513513514,0.9404507279396056,False,0.0749999999999999,high,165.6961441040039,12,0.925,539,9,0,0,0.0,Anomalie statistique: Résumé très long: 539 mots; Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'les perséides' répétée 9 fois
137_confidence_weighted,validated,B+,0.6799999999999999,0.9039753079414368,False,0.3049999999999999,high,101.55415534973145,10,0.6950000000000001,368,9,0,1,0.0,Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'des résultats' répétée 9 fois; Répétition problématique: Expression 'résultats financiers' répétée 9 fois; Répétition problématique: Expression 'financiers en' répétée 9 fois
139_confidence_weighted,validated,B+,0.634423645320197,0.8491867184638977,False,0.05499999999999991,high,89.67781066894531,13,0.9450000000000001,315,13,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'séisme de' répétée 9 fois
140_confidence_weighted,validated,D,0.3491403469638096,0.8380557894706726,False,0.0,high,117.89917945861816,14,1.0,395,10,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.29; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'le dioxyde' répétée 10 fois
141_confidence_weighted,validated,B+,0.6843982683982685,0.924626648426056,True,0.26499999999999985,medium,100.3427505493164,9,0.7350000000000001,317,19,0,2,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.23; Anomalie statistique: Diversité lexicale faible: 0.14; Répétition problématique: Expression 'microsoft a' répétée 9 fois; Répétition problématique: Expression 'a spécifiquement' répétée 9 fois; Répétition problématique: Expression 'spécifiquement travaillé' répétée 9 fois
144_confidence_weighted,validated,B+,0.6748059701492537,0.9485052227973938,False,0.2249999999999998,high,118.94440650939941,11,0.7750000000000001,465,22,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 465 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'y compris' répétée 10 fois; Répétition problématique: Expression 'compris piller' répétée 10 fois
145_confidence_weighted,validated,C,0.4009624769863387,0.8886588215827942,False,0.0,high,200.58655738830566,13,1.0,480,5,0,0,0.4,Anomalie statistique: Résumé potentiellement trop long: 480 mots; Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.14; Répétition problématique: Expression 'sur des' répétée 10 fois; Répétition problématique: Expression 'des échelles' répétée 10 fois
147_confidence_weighted,validated,B+,0.6829113149847095,0.8960288763046265,False,0.0,high,249.9072551727295,13,1.0,455,58,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 455 mots; Anomalie statistique: Ratio ponctuation élevé: 0.24; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
148_confidence_weighted,validated,B+,0.6837837837837838,0.86784827709198,False,0.0,high,173.48217964172363,14,1.0,473,18,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 473 mots; Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
150_confidence_weighted,validated,C,0.4601107021283675,0.8343743085861206,False,0.0,high,113.67440223693848,12,1.0,330,45,0,2,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.42; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression '« 4' répétée 10 fois; Répétition problématique: Expression '4 fantastiques' répétée 10 fois
151_confidence_weighted,validated,B+,0.6844615384615385,0.9747263193130492,False,0.15499999999999997,high,157.2418212890625,11,0.845,496,18,0,1,0.0,Anomalie statistique: Résumé potentiellement trop long: 496 mots; Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'la situation' répétée 10 fois
153_confidence_weighted,validated,B+,0.6918115183246074,0.8249438405036926,False,0.195,high,92.9863452911377,11,0.8049999999999999,302,9,0,0,0.0,Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le forum.' répétée 5 fois; Répétition problématique: Expression 'forum. is' répétée 5 fois; Répétition problématique: Expression 'is était' répétée 5 fois
154_confidence_weighted,validated,B+,0.6750673575129533,0.9010023474693298,False,0.0949999999999999,high,233.34002494812012,11,0.9050000000000001,576,29,0,1,0.0,Anomalie statistique: Résumé très long: 576 mots; Anomalie statistique: Ratio ponctuation élevé: 0.24; Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'la fin' répétée 10 fois
156_confidence_weighted,validated,D,0.3978944309009528,0.8595384955406189,False,0.0,high,115.43726921081543,13,1.0,345,45,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'emmanuel macron' répétée 5 fois; Répétition problématique: Expression 'macron et' répétée 5 fois
157_confidence_weighted,validated,B+,0.6791734317343173,0.7880186438560486,False,0.16000000000000003,high,115.13042449951172,12,0.84,389,31,0,3,0.0,Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'la collecte' répétée 9 fois; Répétition problématique: Expression 'dans un' répétée 9 fois
159_confidence_weighted,validated,B+,0.6776292134831461,0.9464643001556396,False,0.23499999999999982,high,140.08736610412598,11,0.7650000000000001,464,13,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 464 mots; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'chaque n' répétée 9 fois; Répétition problématique: Expression 'n qui' répétée 9 fois
160_confidence_weighted,validated,B+,0.6892046332046332,0.8418284058570862,False,0.05499999999999991,high,116.86301231384277,13,0.9450000000000001,361,38,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.29; Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'les états-unis' répétée 9 fois
162_confidence_weighted,validated,B+,0.6853333333333333,0.8902344703674316,False,0.0,high,152.22954750061035,13,1.0,530,14,0,0,0.0,"Anomalie statistique: Résumé très long: 530 mots; Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'et pourtant,' répétée 5 fois"
163_confidence_weighted,validated,B+,0.6824848484848485,0.8134463429450989,False,0.0,high,202.66461372375488,12,1.0,530,33,0,2,0.0,Anomalie statistique: Résumé très long: 530 mots; Anomalie statistique: Ratio ponctuation élevé: 0.22; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le géant' répétée 10 fois
165_confidence_weighted,validated,B,0.5312238805970149,0.7238282561302185,False,0.0,high,149.72853660583496,13,1.0,479,51,0,3,0.0,Anomalie statistique: Résumé potentiellement trop long: 479 mots; Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'georges abdallah' répétée 9 fois
170_confidence_weighted,validated,B+,0.6720240963855422,0.9396111369132996,False,0.2149999999999998,high,83.3427906036377,11,0.7850000000000001,275,8,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.08; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'vient de' répétée 9 fois; Répétition problématique: Expression 'spécialisé dans' répétée 9 fois
174_confidence_weighted,validated,B+,0.6845477178423237,0.7409915328025818,False,0.15500000000000003,high,91.84861183166504,12,0.845,353,13,0,0,0.0,Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression '14 juillet.' répétée 8 fois; Répétition problématique: Expression 'juillet. le' répétée 6 fois
175_confidence_weighted,validated,B+,0.6812559726962457,0.9003229737281799,False,0.13499999999999995,high,147.94182777404785,12,0.865,435,14,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 435 mots; Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le réseau' répétée 10 fois
176_confidence_weighted,validated,C,0.4806069541851986,0.9275503158569336,False,0.0,high,97.54252433776855,12,1.0,335,15,0,0,0.4,Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'sur la' répétée 10 fois; Répétition problématique: Expression 'international -' répétée 5 fois; Répétition problématique: Expression '- comment' répétée 5 fois
177_confidence_weighted,validated,D,0.3510541063839399,0.8428335189819336,False,0.0,high,101.6702651977539,13,1.0,350,20,0,0,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'et de' répétée 10 fois; Répétition problématique: Expression 'des enfants' répétée 5 fois
178_confidence_weighted,validated,B+,0.6846925795053004,0.7078987956047058,False,0.0,high,147.45497703552246,13,1.0,470,36,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 470 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
179_confidence_weighted,validated,B+,0.6836772616136919,0.6930340528488159,False,0.0,high,151.69429779052734,12,1.0,549,38,0,1,0.3,Anomalie statistique: Résumé très long: 549 mots; Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'les utilisateurs' répétée 9 fois
185_confidence_weighted,validated,B+,0.6488813559322034,0.9565646052360536,False,0.15499999999999997,high,131.6051483154297,11,0.845,453,21,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 453 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'du dark' répétée 9 fois
0_confidence_weighted,rejected,B+,0.6742194616977225,0.9025899767875672,False,0.1249999999999999,high,243.5750961303711,10,0.8750000000000001,662,23,0,0,0.0,Anomalie statistique: Résumé très long: 662 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.11; Répétition problématique: Expression 'les chercheurs' répétée 10 fois; Répétition problématique: Expression 'chercheurs italiens' répétée 9 fois
3_confidence_weighted,rejected,B+,0.6408878923766815,0.8401363492012024,False,0.0,high,232.29265213012695,13,1.0,601,18,0,0,0.0,Anomalie statistique: Résumé très long: 601 mots; Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
6_confidence_weighted,rejected,B+,0.6464282115869018,0.666128396987915,False,0.0,high,329.5402526855469,12,1.0,611,56,0,4,0.3,Anomalie statistique: Résumé très long: 611 mots; Anomalie statistique: Ratio ponctuation élevé: 0.26; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'depuis quatorze' répétée 9 fois
7_confidence_weighted,rejected,D,0.3016747270187687,0.8915548324584961,False,0.0,high,513.0417346954346,12,1.0,850,75,0,0,0.4,Anomalie statistique: Résumé très long: 850 mots; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Phrases très longues: 34.0 mots/phrase; Répétition problématique: Expression 'partager vous' répétée 5 fois; Répétition problématique: Expression 'vous souhaitez' répétée 5 fois
8_confidence_weighted,rejected,D,0.3286540308094263,0.8446868658065796,False,0.0,high,303.58123779296875,13,1.0,610,65,0,0,0.4,Anomalie statistique: Résumé très long: 610 mots; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Phrases très longues: 30.5 mots/phrase; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'de la' répétée 10 fois
9_confidence_weighted,rejected,B+,0.6502446043165468,0.7194734811782837,False,0.07499999999999991,high,98.8004207611084,12,0.925,225,24,0,3,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 5 phrases commencent de même; Répétition problématique: Expression 'du festival' répétée 8 fois
10_confidence_weighted,rejected,B+,0.6534874371859297,0.7873648405075073,False,0.05499999999999991,high,107.95879364013672,13,0.9450000000000001,259,19,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.17; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 5 phrases commencent de même; Répétition problématique: Expression 'bachar al-assad' répétée 8 fois
18_confidence_weighted,rejected,B+,0.6803775100401606,0.965276062488556,False,0.07999999999999989,high,311.75947189331055,12,0.9200000000000002,688,30,0,1,0.0,Anomalie statistique: Résumé très long: 688 mots; Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'par ia' répétée 9 fois
21_confidence_weighted,rejected,B+,0.6828000000000001,0.786380410194397,False,0.07499999999999991,high,210.89959144592285,12,0.925,363,26,0,2,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.22; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'la compagnie' répétée 9 fois
23_confidence_weighted,rejected,B+,0.649061224489796,0.847941517829895,False,0.07499999999999991,high,117.99836158752441,12,0.925,303,26,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'le parquet' répétée 5 fois
36_confidence_weighted,rejected,B+,0.6819305993690852,0.736607551574707,False,0.03500000000000007,high,200.4075050354004,12,0.965,480,35,0,3,0.0,Anomalie statistique: Résumé potentiellement trop long: 480 mots; Anomalie statistique: Ratio ponctuation élevé: 0.23; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'de corruption' répétée 14 fois
46_confidence_weighted,rejected,B+,0.6772875536480687,0.9130744338035583,False,0.03499999999999989,high,271.12483978271484,13,0.9650000000000001,669,41,0,0,0.0,Anomalie statistique: Résumé très long: 669 mots; Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
52_confidence_weighted,rejected,B+,0.6828126520681266,0.9061836004257202,False,0.07999999999999989,high,244.7340488433838,12,0.9200000000000002,623,38,0,1,0.0,Anomalie statistique: Résumé très long: 623 mots; Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'il y' répétée 10 fois
55_confidence_weighted,rejected,B+,0.6875702479338843,0.860622227191925,False,0.0949999999999999,high,70.9390640258789,12,0.9050000000000001,189,23,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.35; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'françois bayrou' répétée 5 fois; Répétition problématique: Expression 'bayrou s'est' répétée 5 fois
64_confidence_weighted,rejected,B+,0.6773477088948787,0.8700628876686096,False,0.0,high,226.12571716308594,13,1.0,541,22,0,0,0.0,Anomalie statistique: Résumé très long: 541 mots; Anomalie statistique: Ratio ponctuation élevé: 0.26; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
66_confidence_weighted,rejected,B,0.5206489675516225,0.8691822290420532,False,0.0,high,182.4634075164795,15,1.0,480,44,0,3,0.0,Anomalie statistique: Résumé potentiellement trop long: 480 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Phrases très longues: 36.9 mots/phrase; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
71_confidence_weighted,rejected,C,0.4355597688953796,0.9168157577514648,False,0.0,high,197.68023490905762,13,1.0,595,105,0,2,0.4,Anomalie statistique: Résumé très long: 595 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'la france' répétée 10 fois
79_confidence_weighted,rejected,B+,0.6824107485604606,0.8549965620040894,False,0.005000000000000018,high,216.23706817626953,11,0.995,676,51,0,4,0.0,"Anomalie statistique: Résumé très long: 676 mots; Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.14; Répétition problématique: Expression 'abraham loeb,' répétée 5 fois; Répétition problématique: Expression 'loeb, du' répétée 5 fois"
88_confidence_weighted,rejected,B+,0.6796281179138322,0.901619017124176,False,0.054999999999999896,high,214.6754264831543,12,0.9450000000000001,613,57,0,2,0.0,Anomalie statistique: Résumé très long: 613 mots; Anomalie statistique: Ratio ponctuation élevé: 0.15; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
92_confidence_weighted,rejected,B+,0.6830089285714286,0.9378137588500975,False,0.0949999999999999,high,251.845121383667,11,0.9050000000000001,612,41,0,0,0.0,Anomalie statistique: Résumé très long: 612 mots; Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'je ne' répétée 10 fois
93_confidence_weighted,rejected,B+,0.6782764227642276,0.9351680874824524,False,0.0949999999999999,high,225.47435760498047,11,0.9050000000000001,646,33,0,2,0.0,Anomalie statistique: Résumé très long: 646 mots; Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'et d'astuces' répétée 5 fois
94_confidence_weighted,rejected,B+,0.6750781563126252,0.9187763333320618,False,0.195,high,231.25529289245605,10,0.8049999999999999,706,32,0,2,0.0,Anomalie statistique: Résumé très long: 706 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'les s' répétée 10 fois; Répétition problématique: Expression 's suivent' répétée 10 fois
95_confidence_weighted,rejected,B+,0.6774761904761906,0.9388612508773804,False,0.1249999999999999,high,219.76184844970703,10,0.8750000000000001,622,48,0,3,0.0,Anomalie statistique: Résumé très long: 622 mots; Anomalie statistique: Ratio ponctuation élevé: 0.23; Anomalie statistique: Diversité lexicale faible: 0.11; Répétition problématique: Expression 'la vulnérabilité' répétée 10 fois; Répétition problématique: Expression 'vulnérabilité du' répétée 10 fois
97_confidence_weighted,rejected,B+,0.6799269406392694,0.9444890022277832,False,0.0949999999999999,high,251.65557861328125,11,0.9050000000000001,636,86,0,5,0.0,Anomalie statistique: Résumé très long: 636 mots; Anomalie statistique: Ratio ponctuation élevé: 0.26; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le conseil' répétée 18 fois
98_confidence_weighted,rejected,B+,0.6714948805460751,0.94050133228302,False,0.2949999999999999,high,133.82220268249512,10,0.7050000000000001,385,43,0,1,0.0,Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'un virus' répétée 9 fois; Répétition problématique: Expression 'virus espion' répétée 9 fois
100_confidence_weighted,rejected,B,0.5177099236641222,0.969410002231598,False,0.0,high,258.4805488586426,12,1.0,656,20,0,0,0.0,Anomalie statistique: Résumé très long: 656 mots; Anomalie statistique: Ratio ponctuation élevé: 0.27; Anomalie statistique: Diversité lexicale faible: 0.12; Répétition problématique: Expression 'ont ajouté' répétée 10 fois; Répétition problématique: Expression 'une substance' répétée 10 fois
104_confidence_weighted,rejected,B+,0.688,0.9614909887313844,False,0.23499999999999982,high,81.12549781799316,10,0.7650000000000001,183,9,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.28; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'l 98-59.' répétée 9 fois; Répétition problématique: Expression 'une cinquième' répétée 5 fois
113_confidence_weighted,rejected,B+,0.680972972972973,0.8789785504341125,False,0.0,high,271.62671089172363,16,1.0,716,45,5,6,0.0,Anomalie statistique: Résumé très long: 716 mots; Anomalie statistique: Ratio ponctuation élevé: 0.26; Anomalie statistique: Diversité lexicale faible: 0.13; Répétition problématique: Expression 'mais aussi' répétée 10 fois; Répétition problématique: Expression 'chrome chrome' répétée 5 fois
120_confidence_weighted,rejected,B+,0.6712336448598131,0.9464937448501588,False,0.03499999999999989,high,209.22374725341797,13,0.9650000000000001,614,53,0,0,0.0,Anomalie statistique: Résumé très long: 614 mots; Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.09; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 14 phrases commencent de même
130_confidence_weighted,rejected,D,0.3286540308094263,0.8446868658065796,False,0.0,high,165.9080982208252,13,1.0,610,65,0,0,0.4,Anomalie statistique: Résumé très long: 610 mots; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Phrases très longues: 30.5 mots/phrase; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'de la' répétée 10 fois
131_confidence_weighted,rejected,C,0.4355597688953796,0.9168157577514648,False,0.0,high,171.39148712158203,13,1.0,595,105,0,2,0.4,Anomalie statistique: Résumé très long: 595 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'la france' répétée 10 fois
138_confidence_weighted,rejected,B+,0.6408878923766815,0.8401363492012024,False,0.0,high,174.7443675994873,13,1.0,601,18,0,0,0.0,Anomalie statistique: Résumé très long: 601 mots; Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
142_confidence_weighted,rejected,B,0.5177099236641222,0.969410002231598,False,0.0,high,196.20823860168457,12,1.0,656,20,0,0,0.0,Anomalie statistique: Résumé très long: 656 mots; Anomalie statistique: Ratio ponctuation élevé: 0.27; Anomalie statistique: Diversité lexicale faible: 0.12; Répétition problématique: Expression 'ont ajouté' répétée 10 fois; Répétition problématique: Expression 'une substance' répétée 10 fois
